Handle,GeeksForGeeksHandle,CodeforcesHandle,LeetCodeHandle,CodeChefHandle,HackerRankHandle,GeeksForGeeksURLExists,CodeforcesURLExists,LeetCodeURLExists,CodeChefURLExists,HackerRankURLExists
21R01A04N6,21r01a04n6,CMRIT25_21R01A04N6,21R01A04N6-CMRIT25,guru98,21r01a04n6,True,True,True,True,True
21R01A04N9,21R01A04N9,CMRIT25_21R01A04N9,21R01A04N9,21R01A04N9,21R01A04N9,True,True,True,False,True
21R01A04P0,KUMARRAM,CMRIT25_21R01A04P0,21R01A04P0,5MAY22,21r01a04p0,True,True,True,False,True
21R01A04P1,21r01a04p1,CMRIT25_21R01A04P1,21r01a04p1,s21r01a04p1,21r01a04p1,True,True,True,True,True
21R01A04P2,m_vaishnavi06,CMRIT_25_21R01A04P2,21R01A04P2,m_vaishnavi06,21R01A04P2,True,True,True,True,True
21R01A04P5,#N/A,#N/A,#N/A,d21r01a04p5,21R01A04P5,False,False,False,True,True
21R01A04P7,#N/A,CMRIT25_21R01A04P7,21R01A04P7,n21r01a04p7,21r01a04p7,False,True,True,False,True
21R01A04P8,21r01a04p8,CMRIT25_21R01A04P8,21R01A04P8,nethimeghana,21R01A04P8,True,True,True,True,True
21R01A04P9,21r01a04p9,Cmrit25_21R01A04P9,21R01A04P9,p21r01a04p9,21R01A04P9,True,True,True,True,True
21R01A04Q3,21r01alhwc,CMRIT25_21R01A04Q3,CMRIT25_21R01A04Q3,cmrit25_4q3,21r01a04q3,True,True,True,True,True
21R01A04Q4,ponnasri10kn,CMRIT25_21R01A04Q4,LC21R01A04Q4,s21r01a04q4,21R01A04Q4,True,True,True,True,True
21R01A04Q5,21r01aciqg,#N/A,21r01a04q5,c21r01a04q5,21R01A04Q5,True,False,True,True,True
21R01A04Q7,21r01ae2ne,21r01a04q7,jahnavi_q7,jahnavi_q7,21r01a04q7,True,True,True,True,True
21R01A04Q8,21r01a04q8,Cmrit25_21R01A04Q8,21r01a04q8,c21r01a04q8,21r01a04q8,True,True,True,True,True
21R01A04R2,21R01A04R2,#N/A,21R01A04R2,21R01A04R2,21R01A04R2,True,False,True,False,True
21R01A04R4,21r01angrz,21R01A04R4,21R01A04R4,s21r01a04r4,21r01a04r4,True,True,True,True,True
21R01A04R5,21r01a04r5,cmrit_21r01a04r5,21R01A04R5,chanduthunga,21r01a04r5,True,True,True,True,True
21R01A04R7,21r01ah779,21r01a04r7_cmrit,cmrit_21R01A04R7,shiva4r7,21r01a04r7,True,True,True,True,True
21R01A04R8,21r01a41uu,Cmrit_21r01a04r8,likitha_r8,likitha_r8,21R01A04R8,True,False,False,True,True
21R01A04R9,21r01aj8ku,Cmrit25_21R01A04R9,21r01a04r9,p21r01a04r9,21r01a04r9,True,True,True,True,True
22R05A0401,22r05a0401,CMRIT25_22R05A0401,22r05a0401,cmr_22r05a0401,22r05a0401,True,True,True,True,True
22R05A0402,22r05a0402,CMRIT25_22R05A0402,22r05a0402,nikhil402,22r05a0402,True,True,True,True,True
22R05A0403,22r05aphgn,CMRIT_25_22R05A0403,rajashashank03,rajashashank,22r05a0403,True,True,True,True,True
22R05A0404,22r05a0404,Cmrit25_22r05a0404,22r05a0404,chandu404,22r05a0404,True,True,True,True,True
22R05A0405,22r05a0405,Cmrit25_22r05a0405,22r05a0405,cmr_22r05a0405,22r05a0405,True,True,True,True,True
22R05A0408,22r05a7p6r,gangireddy9,22r05a0408,cmr_22r05a0408,22r05a0408,True,True,True,True,True
22R05A0409,#N/A,Cmrit25_22r05a0409,22ro5ao409,ravi22ro5ao409,22r05a0409,False,True,True,True,True
22R05A0410,22r05a0ejf,CMRIT25_22R05A0410,22R05A0410,kannedeepthi_7,22R05A0410,True,True,True,True,True
22R05A0412,#N/A,CMRIT25_22R05A0412,#N/A,mounika_90,22R05A0412,False,True,False,True,True
22R05A0413,#N/A,Cmrit25_22R05A0431,tejaswini413,Tejaswini,#N/A,False,False,True,True,False
22R05A0414,santhosh_630,CMRIT_22R05A0414,sai_630,sai_630,22r05a0414,True,False,True,True,True
22R05A0415,#N/A,CMRIT_22r05a0415,#N/A,yamini319,22r05a0415,False,False,False,True,True
22R05A0416,22r05a8kn1,CMRIT25_22R05A0416,22r05a0416,charithasree27,22R05A0416,True,True,True,True,True
22R05A0418,22r05a0418megha,CMRIT25_22R05A0418,22r05a0418,meghana48,22R05A0418,True,True,True,True,True
22R05A0419,#N/A,CMRIT25_22R05A0419,#N/A,#N/A,22R05A0419,False,True,False,False,True
22R05A0420,2r05azcln,CMIRT25_22R05A0420,Bhavana420,bhavanareddy20,22R05A0420,True,True,True,True,True
22R05A0421,22r05ai9oy,22r05A0421,22r05a0421,nissar21,22r05a0421,True,True,True,True,True
22R05A0426,22r05a0j4po,CMRIT25_22R05A0426,22R05A0426,cmr_22r05a0426,22r05a0426,True,True,True,True,True
22R05A0427,22r05a08ms,Cmrit25_22R05A0427,sowmika_27,Sowmika_27,22R05A0427,True,True,True,True,True
22R05A0407,#N/A,CMR25_22r05a0407,#N/A,cmr22r05a0407,22r05a0407,False,True,False,True,True
22R05A0411,22r05a4n4z,CMRIT25_22R05A0411,22R05A0411,bhagi07,22r05a0411,True,True,True,True,True
22R05A0425,22r05azmzz,CMRIT25_22r05a0425,22r05a0425,saibhagathvada,22r05a0425,True,True,True,True,True
21R01A7202,abrar_waseem10,#N/A,abrar_waseem10,abrarwaseem10,abrar_waseem10,True,False,True,True,True
21R01A7205,21r01a7205,21r01a7205,21r01a7205,akshita_911,21r01a7205,True,True,True,True,True
21R01A7208,#N/A,21r01a7208,#N/A,#N/A,#N/A,False,True,False,False,False
21R01A7213,21r01abuuu,#N/A,21R01A7213,vamshikrish9,21r01a7213,True,False,True,True,True
21R01A7215,dhanswfst,dhansai,dhansaib6,dhansaib6,dhansaib6,True,True,True,True,True
21R01A7218,srisrivastav863,CMRIT25_21R01A7218,srivastav_4327,cmr_21r01a7218,21r01a7218_cmr,True,True,False,True,True
21R01A7236,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A7260,#N/A,#N/A,#N/A,telgadam_rahul,#N/A,False,False,False,True,False
21R01A7261,21r01a7261,CMRIT25_21R01A7261,21r01a7261,cmr21r01a7261,21r01a7261,True,True,True,True,True
22R05A7204,22r05a7204,Cmrit25_22r05a7204,22r05a7204,cmr22r05a7204,22r05a7204,True,True,True,True,True
21R01A0516,21r01a0516,CMRIT25_21R01A0516,21r01a0516,vinuthnagoud,21r01a0516,True,True,True,False,True
21R01A0529,kadarisai7907,Chinna_1234,Saiujwal_123,kadarisaiujwal,21r01a0529,True,True,True,True,True
21R01A0540,21r01agbwd,21r01a0540,21r01a0540,pramodreddy78,21r01a0540,True,True,True,True,True
21R01A0560,21r01a0560,CMRIT2521R01A0560,21r01a0560,gangabhavani_9,21R01A0560,True,True,True,True,True
21R01A0586,21r01a0586,cmrit25_21r01a0586,21r01a0586,shiva21r01a058,21r01a0586,True,True,True,True,True
21R01A0587,21R01A0587,#N/A,deekshith_87,deekshith_587,21R01A0587,True,False,True,True,True
21R01A0599,sayeem,CMRIT25_21R01A0599,mdsayeem,sayeem01,21r01a0599,True,True,True,True,True
21R01A05C1,21R01A05C1,CMRIT25_21R01A05C1,vaishnav_c1,vaishanv_c1,21r01a05c1,True,True,True,True,True
21R01A05C3,sripadhasubest,CMRIT25_21R01A05C3,sripadhasudharshan1,sripadha03,21R01A05C3,True,True,True,True,True
21R01A05F7,kaushik5f7,#N/A,kaushik5f7,kaushik5f7,kaushik5f7,True,False,True,True,True
21R01A05F8,21r01ao5f8,CMRIT25_21r01a05f8,21r01a05f8,abhiram5f8,21r01a05f8,True,True,True,True,True
21R01A05G1,21r01a05g1,CMRIT25-21r01a05g1,geetha75,21R01A05G1,21r01a05g1,True,False,True,False,True
21R01A05L2,21r01a2nbs,CMRIT25_21R01A05L2,21r01a05l2,r01a05l2,21r01a05l2,True,True,True,False,True
21R01A05L8,EeshaPingili,#N/A,21r01a05l8,EeshaPingili,PingiliEesha,True,False,True,True,True
21R01A05M0,SaitejaReddy,SaitejaReddy,SaitejaReddy,SaitejaReddy,21R01A05M0,True,True,True,True,True
21R01A05N1,rahul05n1,rahul05n1,rahul05n1,rahul05n1,rahul05n1,True,True,False,True,True
22R05A0506,#N/A,#N/A,#N/A,#N/A,Siddu,False,False,False,False,True
22R05A0508,22r05a57wl,22r05a0508,22r05a0508,mahendar_mahi,22r05a0508,True,True,True,True,True
22R05A0511,22r05a0511,22R05A0511P,#N/A,22R05A0511,GANAPATHISANDEEP22R05A0511,True,True,False,False,True
22R05A0517,22r05a0517,boy_123,22r05a0517,varun43,goudvarun495,True,True,True,True,True
21R01A6603,21R01A6603,Vamshi6603,Vamshi,Vamshi6603,21R01A6603cmritonline.ac.in,True,True,True,True,True
21R01A6660,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A6671,#N/A,Shanthan_Awaru,#N/A,#N/A,shanthanawaru,False,True,False,False,True
21R01A6686,21r01a5xsm,cmr_21r01a6686,csm_21r01a6686,cmr_21r01a6686,21R01A6686,True,False,True,True,True
21R01A66D0,#N/A,21r01a66d0,21R01A66D0,aditi_66d0,21R01A66D0,False,True,True,True,True
21R01A66E8,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A66K2,21r01a66k2,#N/A,21r01a66k2,anand_2601,21r01a66k2,True,False,True,True,True
22R05A6601,Dinesh,#N/A,Dinesh,Dinesh,Dineshbathula,True,False,True,False,True
22R05A6602,Bhukya_sumam,#N/A,Suman123,#N/A,Suman,True,False,False,False,True
21R01A7337,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A7349,21r01a7349,21r01a7349,21r01a7349,harshitha_75,21r01a7349,True,True,False,True,True
21R01A7356,21r01a7356,Rohansingh970,21r01a7356,cmr_21r01a7356,21R01A7356,True,True,True,True,True
22R05A7306,22r05acyc5,22R05A7306,22r05a7306,Praveen_kuchi,Praveenkumarkuchi,True,True,True,True,True
21R01A6709,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A6733,21r01a6733,cmrit25_21r01a6733,21r01a6733,cmr_21r01a6733,21r01a6733,True,True,True,True,True
21R01A6736,L.Premchand,L.Premchand,L.Premchand,L.PremChand,L.Premchand,True,False,False,False,True
21R01A6799,21r01a6799,Saikrishna_25,21r01a6799,r01a6799,21r01a6799,True,True,True,True,True
21R01A67A2,21r01a67a2,21r01a67a2,21r01a67a2,cmr_21r01a67a2,21r01a67a2,True,True,True,False,True
21R01A67A3,21r01aebz4,CMRIT25_21R01A67A3,21r01a67a3,v21r01a67a3,21r01a67a3,True,True,True,True,True
21R01A67A5,21r01a67a5,Adithya25,AdithyaA5,adithya_a5,21r01a67a5cmritonline.ac.in,True,True,True,True,True
21R01A67C1,21r01awf3x,CMRIT25_21R01A67C1,21r01a67c1p,r01a67c1,21R01A67C1,True,True,True,False,True
21R01A67D2,21R01A67D2,#N/A,21r01a67d2,cmr_21r01a67d2,21R01A67D2,True,False,True,True,True
21R01A67E9,21r01a67e9,21r01a67e9,21r01a67e9,srikavya67e9,21r01a67e9,True,True,True,True,True
21R01A67H8,21r01a67h8,CMRIT25_21R01A67H8,bhavya67h8,bhavya67h8,21r01a67h8,True,True,True,True,True
21R01A67J4,21r01a67j4nandakishore,cmrit2025_21R01A67J4,21R01A67J4,nanda_2403,21R01A67J4,True,True,True,True,True
21R01A67K2,21r01at7ww,21r01a67k2,cmr_21r01a67k2,cmr_21r01a67k2,21r01a67k2,True,True,True,True,True
22R05A6701,22r05a7tt4,22r05a6701,srinithreddy_3,srinithreddy3,srinith_3,True,True,True,True,True
22R05A6706,laxman06,22r05a6706,22r05a6706,laxman019,22r05a6706,True,True,True,True,True
22R05A6717,22r05afiff,CMRIT25_22R05A6717,22r05a6717,vishnu717,22r05a6717,True,True,True,True,True
21R01A0401,21r01asn26,#N/A,#N/A,a21r01a0401,21R01A0401,True,False,False,True,True
21R01A0404,21r01awmab,21r01a0404,21r01a0404,v21r01a0404,21r01a0404,True,True,True,True,True
21R01A0415,21r01a0415,21r01a0415,21r01a0415,s21r01a0415,21r01a0415,True,True,True,True,True
21R01A0438,21R01A0438,21R01A0438,21R01A0438,21R01A0438,21R01A0438,True,False,True,False,True
21R01A0451,21r01a0451,Cmrit25_21r01a0451,21r01a0451,v21r01a0451,21r01a0451,True,True,True,True,True
21R01A0452,21r01a0452,Cmrit25_21r01a0452,21r01a0452,cmr_21r01a0452,21r01a0452,True,True,True,True,True
21R01A0453,#N/A,CMRIT25_21R01A0453,21r01a0453,hanvitha_10,21r01a0453,False,True,True,True,True
21R01A0472,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A0486,21R01A0486,CMRIT25_21R01A0486,Chennaraogurrala,gchennarao,21r01a0486,True,True,True,True,True
21R01A0499,#N/A,CMRIT25_21R01A0499,#N/A,susmitha_2k23,21R01A0499,False,True,False,True,True
21R01A04A0,21r01aoras,Cmrit25_21r01a04a0,tharun4a0,thar21r01a04a0,21r01a04a0,True,True,True,True,True
21R01A04A7,21r01a2dam,21R01A04A7,21R01A04A7,saikumar37,21R01A04A7,True,False,True,True,True
21R01A04B0,21r01aqt3k,CMRIT25_21R01A04B0,21r01a04b0,Kranthi_2612,21r01a04b0,True,True,True,True,True
21R01A04C0,21r01a04c0,21r01a04c0,21R01A04C0,naseer_123,21r01a04c0,True,True,True,True,True
21R01A04C4,21r01a04c4,#N/A,21r01a04c4,Cmr_21r01a04c4,21r01a04c4,True,False,True,False,True
21R01A04E9,21r01a04e9,Cmrit25_21r01a04e9,21r01a04e9,r01a04e9,Sathwik_17,True,True,True,True,True
21R01A04G1,21r01a04g1,#N/A,21r01a04g1,k21r01a04g1,21r01a04g1,True,False,False,True,True
21R01A04H2,gowtham_h2,21r01a04h2,21r01a04h2,gowtham_h2,21r01a04h2,True,True,True,True,True
21R01A04H4,21r01a04h4,CMRIT25_21R01A04H4,21r01a04h4,pavan_h4,21r01a04h4,True,True,True,False,True
21R01A04P6,#N/A,CMRIT25_21R01A04P6,21r01a04p6,cmr_21r01a04p6,21R01A04P6,False,True,True,True,True
21R01A04Q6,21r01a04q6,CMRIT25_21R01A04Q6,Rishitha_27,rishitha_27,21R01A04Q6,True,True,True,True,True
21R01A04R3,#N/A,CMRIT25_21R01A04R3,21r01a04r3,d21r01a04r3,21r01a04r3,False,True,True,True,True
22R05A0417,#N/A,#N/A,#N/A,#N/A,pranayteja,False,False,False,False,True
21R01A7204,#N/A,Ajay7037,#N/A,r01a7204,#N/A,False,True,False,True,False
21R01A7219,21r01a7219,CMRIT25_21R01A7219,cmr_21r01a7219,cmr_21r01a7219,21R01A7219,True,True,True,True,True
21R01A7232,21r01a7232,CMRIT25_21R01A7232,Jaddu_Deviram,deviram234,21R01A7232,True,True,True,True,True
21R01A7237,arunreddy26,cmrit25_21r01a7237,21r01a7237,arunreddy26,21r01a7237,True,True,True,True,True
21R01A7249,Ace2207,Ace_22,Kamal_Mudiraj_,ace_223,Ace_22.,True,True,True,True,True
22R05A7201,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
22R05A7203,@22R05A7203,cmrit25_22r05a7203,Shravansanjay,shravansanjay,22R05A7203,True,True,True,True,True
21R01A0506,21r01a4d53,21R01A0506,21r01a0506,SRIRAM78,21r01a0_506,True,True,True,True,True
21R01A05A4,21r01a05a4,CMRIT25_21r01a05a4,vishnu_morapally,vishnu_a4,21r01a05a4,True,True,True,True,True
21R01A05A7,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A05A9,21r01a05a9,cmrit25_21r01a05a9,21r01a05a9,Varshith,21r01a05a9,True,True,True,True,True
21R01A05C7,v_siddharth38,CMRIT25_21R01A05C7,Siddharth3838,siddharth3838,21r01a05c7,True,True,True,True,True
21R01A05E8,#N/A,CMRIT25_21R01A05E8,21r01a05e8,ashwitha_59,21r01a05e8,False,True,True,False,True
21R01A05Q0,21r01a05q0,S_5q0,21r01a05q0,sai5q0,21r01a05q0,True,True,True,True,True
21R01A6604,ranjeeth_123,CMRIT_21R01A6604,21r01a6604,ranjeeth_123,21r01a6604,True,False,True,True,True
21R01A6639,21r01aypux,CMRIT_21R01A6639,CMRIT_21R01A6639,udaycharan6639,21R01A6639,True,True,False,True,True
21R01A6649,vinay2605,CMRIT25_21R01A6649,vinay2605,vinay2605,21r01a6649,True,True,True,True,True
21R01A6662,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A6694,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A66A7,21r01ahd2u,CMRIT25_21R01A66A7,21R01A66A7,nnithin,21r01a66a7,True,True,True,True,True
21R01A66A8,21r01a3yvp,CMRIT25_21R01A66A8,raju_9,raju_2003,21r01a66a8,True,True,True,True,True
21R01A66B6,21r01ant7h,cmrit25_21r01a66b6,21r01a66b6,cmr_21r01a66b6,21r01a66b6,True,True,True,True,True
21R01A66B7,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A66C0,Sushmitharekha,sushmitharekha_6,Rekhasushmitha,sushmitharekha,SushmithaRekha,True,True,True,True,True
21R01A66D3,21r01a62wc,#N/A,#N/A,cmr_21r01a66d3,21r01a66d3,True,False,False,True,True
21R01A66D8,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A66E1,#N/A,#N/A,21R01A66E1,r01a66e1,21r01a66e1,False,False,True,True,True
21R01A66E7,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A66F3,21r01a66f3,CMRIT25_21R01A66F3,Akashreddy_Gunnala,akashreddygunn,21r01a66f3,True,True,True,True,True
21R01A66F7,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A66H4,#N/A,#N/A,Shivateja_54,Shiva54,21r01a66h4,False,False,True,True,True
22R05A6607,#N/A,#N/A,jashwanth03,jashwanth_03,22r05a6607,False,False,True,True,True
22R05A6615,22r05ah2t0,CMRIT25_22R05A6615,#N/A,mounith_reddy,22r05a6615,True,True,False,True,True
22R05A6616,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A7303,21r01a7303@cmritonline.ac.in,21r01a7303,21r01a7303,ruchi07,21r01a7303,True,True,False,True,True
21R01A7326,21r01a7326,CMRIT25_21r01a7326,21r01a7326,21r01a7326,21r01a7326,True,True,True,False,True
21R01A7338,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A7355,mesiddhartharl,mesiddhartharl,me_siddhartharl,mesiddhartharl,me_siddhartharl,True,True,True,True,True
21R01A6753,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A6770,#N/A,21R01A6770,21R01A6770,CMRIT2025_21R01A6770,21R01A6770,False,True,True,False,True
21R01A6774,21r01a6774,CMRIT25_21R01A6774,21r01a6774,r01a6774,21r01a6774,True,True,True,True,True
21R01A6789,21r01atc3f,CMRIT_21R01A6789,21R01A6789,vijay_6789,#N/A,True,True,True,True,False
21R01A6792,21r01a6792,21r01a6792,21r01a6792,r01a6792,21r01a6792,True,True,True,True,True
21R01A6794,21r01a83ys,CMRIT25_21R01A6794,Trishareddy,trishareddy94,21r01a6794,True,True,True,True,True
21R01A67C8,#N/A,21r01a67c8,21r01a67c8,moneycharan4,21r01a67c8,False,True,True,True,True
21R01A67J9,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
22R05A6702,praneeth702,cmrit25_22r05a6702,22r05a6702,praneeth702,22r05a6702,True,True,True,True,True
22R05A6709,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
22R05A6712,#N/A,22r05a6712,Sukumar7796,m22r05a6712,22r05a6712,False,True,True,True,True
22R05A6714,22r05a6714,22r05a6714,aravind714,aravindpuli,22r05a6714,True,True,True,True,True
21R01A0408,#N/A,#N/A,#N/A,s_21r01a0408,21r01a0408,False,False,False,True,True
21R01A0426,21r01a0426,Harshavardhan2003,21R01A0426,harsha426,21r01a0426,True,True,True,True,True
21R01A0427,21r01azy8a,21r01a0427,21R01A0427,r01a0427,21r01a0427,True,True,True,True,True
21R01A0432,21r01a0432,CMRIT25_21R01A0432,sanjaymallikarjuna28,sanjuz16,21r01a0432,True,True,True,True,True
21R01A0454,#N/A,Sanjay,#N/A,#N/A,21r01a0454,False,True,False,False,True
21R01A0457,21r01a0457,CMRIT25_21R01A0457,21r01a0457,21R01A0457,21r01a0457,True,True,True,False,True
21R01A0490,21r01afled,21r01a0490,21r01a0490,mani40,21r01a0490,True,True,True,True,True
21R01A04C9,21r01a04c9,CMRIT25_21R01A04C9,Surya_21r01a04c9,surya_04c9,21r01a04c9,True,True,True,True,True
21R01A04D1,#N/A,CMRIT25_21R0104D1,Rasagna_123,rasagna4d1,21R01A04D1,False,False,True,True,True
21R01A04E4,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04H8,#N/A,CMRIT25_21R01A04H8,#N/A,#N/A,21R01A04H8,False,True,False,False,True
21R01A04J4,#N/A,21R01A04J4,21r01a04J4,karthik_4j4,21r01a04j4,False,True,True,True,True
21R01A04J9,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04K2,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04K6,21r01a04k6,21r01a04k6,21r01a04k6,vish21r01a04k6,21r01a04k6,True,True,True,True,True
21R01A04L0,21r01a04l0,Prashanthbanoth,prashanthbanoth1,prashanthbanot,21r01a04L0,True,True,True,True,True
21R01A04M1,21r01a04m1,CMRIT_21R01A04M1,21r01a04m1,shalini76,CMRIT_21R01A04M1,True,True,True,True,True
21R01A04P4,shivacharan27,shivacharan27,shivacharan27,shivacharan27,shivacharan_matl,True,True,True,True,True
21R01A04Q2,21r01a04q2,21R01A04Q2,s_21r01a04q2,s_21r01a04q2,#N/A,True,True,True,True,False
21R01A04R0,21r01aq9mp,21r01a04r0,Cmrit4r0,Cmrit4r0,21r01a04r0,True,True,True,True,True
22R05A0406,22r05a8g5o,CMRIT25_22R05A0406,22R05A0406,akhilreddy_13,22R05A0406,True,True,True,True,True
22R05A0423,22r05a0423,CMRIT25_22r05a0423,22r05a0423,rakesh1918,22r05a0423,True,True,True,True,True
21R01A7221,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A7230,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A7234,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A0576,21r01atl21,chittisathwik576,Sathwik_576,sathwik76,21r01a0576cmritonline.ac.in,True,True,True,True,True
21R01A05B4,21r01a05b4,cmrit25_21r01a05b4,21r01a05b4,dheeraj_mithra,21r01a05b4,True,True,True,True,True
21R01A05B8,21r01a05b8,CMRIT25_21R01A05B8,21R01A05B8,haneefa215b8,21r01a05b8,True,True,True,True,True
21R01A05B9,21r01abng1,#N/A,21r01a05b9,kiran5b9,21r01a05b9,True,False,True,True,True
21R01A05C5,21r01a05c5,CMRIT25_21R01A05C5,21r01a05c5,v_sruthi20,21R01A05C5,True,True,True,True,True
21R01A05H5,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A05R2,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
22R05A0516,22r05a0516,M.VAMSHI22R05A0516,22r05a0516,vamshi9989,M.Vamshi22r05a0516,True,False,True,False,True
21R01A6643,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A66B9,21r01apkr1,21r01a66b9,21R01A66B9,Prabhathrakam,21R01A66B9,True,True,True,True,True
21R01A66G8,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A66H7,#N/A,#N/A,#N/A,#N/A,21r01a66h7,False,False,False,False,True
21R01A7323,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A7346,Kittu7346,Kittu7346,Kittu7346,Kittu7346,Kittu7346,True,True,False,True,True
21R01A7359,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
22R05A7303,22r05aofi8,CHITHRAM_SAITEJA,cmrit25_22r05a7303,sai_1211,22r05a7303,True,True,True,True,True
21R01A6723,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A6748,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A6779,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A67J2,21r01a67j2,21r01a67j2,21r01a67j2,anirudh_2704,21r01a67j2,True,True,True,True,True
21R01A67J6,3,CMRIT-21r01a67j6,#N/A,tsujan,Sujan,True,False,False,False,True
22R05A6707,#N/A,KUMARASWAMY,#N/A,gks_220,Kumaraswamy,False,True,False,True,True
22R05A6708,cmr_22r05a6708,CMRIT25_22R05A6708,cmr_22r05a6708,cmr_22r05a6708,22r05a6708,True,True,True,True,True
21R01A0429,21r01a0429,CMRIT25_21R01A0429,21r01a0429,cmr_21R01A0429,21R01A0429,True,True,True,True,True
21R01A0433,21r01a0433,cmrit25-21r01a0433,ManojKumar25_,manojkumar_25,21r01a0433,True,True,True,True,True
21R01A0462,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04E8,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04G9,21r01ah3iu,CMRIT2025_21R01A04G9,21R01A04G9,cmr_21r01a04g9,21r01a04g9,True,False,True,True,True
21R01A04H0,#N/A,CMRIT25_21R01A04H0,21R01A04H0,ram_21R01A04H0,21R01A04H0,False,True,True,True,True
21R01A04H6,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04J3,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04J5,21r01a04j5,cmrit25_21r01a04j5,21r01a04j5,tanirudh,21r01a04j5,True,True,True,True,True
21R01A04J7,21r01a04j7,CMRIT25_21R01A04J7,21R01A04J7,uppu_shravya,21r01a04j7,True,True,True,True,True
21R01A04L5,21R01A04L5,#N/A,#N/A,Chandan,21R01A04L5,True,False,False,True,True
21R01A04M6,yadavnitqd2d,nithin4545,nithin4545,nithin4545,GollaNithin,True,False,True,True,True
21R01A04N5,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04R1,21R01A04R1,#N/A,21R01A04R1,21R01A04R1,21R01A04R1,True,False,False,False,True
22R05A0422,22r05a0422,CMRIT25_22ro5a0422,22r05a0422,cmr_22r05a0422,22r05a0422,True,False,True,True,True
21R01A7211,21r01a7211,CMRIT25_21R01A7211,21r01a7211,21R01A7211deepak,21r01a7211,True,True,True,False,True
21R01A7216,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
22R05A7205,adithya_2609,CMRIT25_22r05a7205,22R05A7205,adithya_26_09,CMRIT25-22a05a7205,True,True,True,True,True
21R01A0503,21r01a3qwb,#N/A,21r01a0503,hrithik55,21r01a0503,True,False,True,True,True
21R01A0522,#N/A,#N/A,#N/A,solomonsolo,#N/A,False,False,False,True,False
21R01A0542,#N/A,#N/A,#N/A,dharmesh14,dharmesh14,False,False,False,True,True
21R01A0554,21r01a0554,CMRIT25_21R01A0554,r01a0554cmr,r01a0554cmr,cmr_21r01a0554,True,True,False,True,True
21R01A05B1,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A05B5,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A05C6,21r01a05c6,#N/A,21r01a05c6,mani_shankar,21r01a05c6,True,False,True,True,True
